Date,Part Number,serialNumber,typeName,stationNumber,stationDescription,Faulire Code,Failure Description,Defect,failureDetails,Action Code,Material Code,Material Desc,partClass
10/11/2023 0:00,20063066,1852935,Test,2-BT,Test Bench,Components,Component Failures,VI Probe,high Reflection on RF Test. Replace Phase Mag, Replace Component/NCR,20031909,ASSY PMD 40MHZ GND-ISO CAL,Phase Mag
10/12/2023 0:00,10003939,1853942,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,scratched., Replace Component/NCR,10004281,Cover electrical contacts,Sheet Metal
10/12/2023 0:00,20031909,2320052,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"Defective C11, could not adjust to target spec range.", Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
10/17/2023 0:00,20081759,1858236,Test,2- CT,Test Bench,Components,Component Failures,PCB Failure,PCB Controller failed won't download FW. Replace  PCB Controller., Replace Component/NCR,20069448,PCBA MNC  ETHERCAT,Controller PCBA
10/17/2023 0:00,20117009,1856153,Test,Vantex TFX-4,Vantex TFX-4,Document,OMS/TP/Others,Incorrect HW,sensor not recognized by controller board. Need to replaced, Replace Component/NCR,,,Others
10/17/2023 0:00,20117009,1856155,Test,Vantex TFX-4,Vantex TFX-4,Document,OMS/TP/Others,Incorrect HW,Sensor not recognized by controller board. Need to replaced., Replace Component/NCR,,,Others
10/20/2023 0:00,20079159,2342001,Calibration,PMD Station,PMD Station,Phase Mag Tests,,C5,"""After replace top PCB board. Still failed C5 test. NCR generated to scrap this PMD and replace with new PMD.""", Replace Component/NCR,,,Phase Mag
10/20/2023 0:00,20081759,1858239,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,"PCB Controller need to be replace, won't able to upload firmware.", Replace Component/NCR,20069448,PCBA MNC  ETHERCAT,Controller PCBA
10/23/2023 0:00,10009897,2245119,Calibration,PMD Station,PMD Station,Phase Mag Tests,,D1,Defective R43 on the active PCB. Could not adjust to target range., Replace Component/NCR,10009900,ASSY PMD 13.56MHZ GND-REF NON-CAL,Phase Mag
10/23/2023 0:00,20079159,2342001,Assembly,3-C,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,"per test technician, after replacing top PCB board, C5 test still failed test. NCR generated to scrap the PMD and replace with a new PMD", Replace Component/NCR,20079159,ASSY PMD 400KHz GND-ISO CAL MOD 1,Phase Mag
10/24/2023 0:00,20063637,1858899,Test,Vantex TFX-4,Vantex TFX-4,Document,OMS/TP/Others,Incorrect HW,"Match failed RF, need replaced DC converter PCB and recal VI probe.", Replace Component/NCR,10010525,ASSY DUAL RF CURRENT SENSOR,Others
10/24/2023 0:00,20081525,1858336,Test,1-BT,Flex Test Bench,Components,Component Failures,PCB Failure,"During test, PCB started CAP on the PCB started burning. Please replace PCB", Replace Component/NCR,,,Controller PCBA
10/24/2023 0:00,20081759,1860051,Assembly,3-D,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,During the SUB ASSY production built the coil was misaligned cannot process to complete the built., Replace Component/NCR,20083698,"ASSY, COIL, 17TURN, .125 OD",Inductor/Coil
10/25/2023 0:00,20081759,1860055,Assembly,3-B,Flex Assembly Bench,Hardware,Loose/Missing/Damage/Incorrect P/N,Missing HW,missing nuts, Replace Component/NCR,20082489,"CLAMP, TOGGLE, MCMASTER-CARR 5071A57",Others
10/30/2023 0:00,20081759,1860056,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Capacitor C1 out spec. Replace C1., Replace Component/NCR,20079693,CVUN-500AC/8-BGJA-Z,Capacitor
10/31/2023 0:00,10009897,2222834,Calibration,PMD Station,PMD Station,Phase Mag Tests,,D1,Defective R43 POT. Will not adjust to target spec range., Replace Component/NCR,10009900,ASSY PMD 13.56MHZ GND-REF NON-CAL,Phase Mag
10/31/2023 0:00,20071327,1861501,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Top Panel has lots of scratches on the right bottom side received as it is from vendor, Replace Component/NCR,10008295,PANEL TOP,Sheet Metal
11/1/2023 0:00,20116265,1862792,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Dent received from the vendor., Replace Component/NCR,20070739,"PANEL,WALL,#1",Sheet Metal
11/2/2023 0:00,20071327,1861502,Assembly,3-D,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Fan/Motors/Cables,Failed during test need to replace fan. Fan was making noise when spinning touching the top panel, Replace Component/NCR,10007335,"FAN,119x119X25,24VDC,173m3/h,TERMS",Fan
11/2/2023 0:00,853-040482-682,1861511,Test,1-BT,Flex Test Bench,Document,OMS/TP/Others,Incorrect HW,"C7 variable cap, is installed upside down. Can not fine tune match for spec. Please open match and reinstall C7.",Open Match to Investigate,20084227,CVUN-250AC/15-BEFA-C,Capacitor
11/7/2023 0:00,719-040482-545,1862788,Test,1-AT,Flex Test Bench,R+JX,R+JX,27Mhz Imaginary,unable to tune to Spec 2.61Omh - 2.81Omh Actual=2.00 Ohm, Replace Component/NCR,,,Capacitor
11/8/2023 0:00,10009897,2222783,Calibration,PMD Station,PMD Station,Phase Mag Tests,,C2,"Defective R64 POT, could not adjust to spec range.", Replace Component/NCR,10009900,ASSY PMD 13.56MHZ GND-REF NON-CAL,Phase Mag
11/8/2023 0:00,20116265,1864971,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,"Scratch, received from the vendor.", Replace Component/NCR,20070740,"PANEL,WALL,#2",Sheet Metal
11/8/2023 0:00,719-040482-545,1864038,Test,1-AT,Flex Test Bench,R+JX,R+JX,27Mhz Real,60MHz out of range SPEC. 1.815Omh-1.915Omh Actual=1.763Omh with Max out offset @ 1060 count, Replace Component/NCR,10000679-001,CVHE-330AC/10-BEAA-CF,Capacitor
11/9/2023 0:00,20116265,1864972,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Failed at RF-Test. Replace Capacitor C 21 per Victor., Replace Component/NCR,20070197,CVLI-125CC/8-ZHWA-J,Capacitor
11/9/2023 0:00,20116265,1864973,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Failed at RF-Test. Replace Capacitor C29 per Lieu., Replace Component/NCR,20070197,CVLI-125CC/8-ZHWA-J,Capacitor
11/13/2023 0:00,10003939,1864031,Test,1-AT,Flex Test Bench,R+JX,R+JX,60Mhz Real,Out of tunning range Spec1.55 -+ .03 Actual=1.492omh, Replace Component/NCR,10000679-001,CVHE-330AC/10-BEAA-CF,Capacitor
11/13/2023 0:00,10003939,1864033,Test,1-AT,Flex Test Bench,R+JX,R+JX,60Mhz Real,out of tunning range Spec= 1.55omh -+ .03 Actual= 1.457omh, Replace Component/NCR,10000679-001,CVHE-330AC/10-BEAA-CF,Capacitor
11/14/2023 0:00,20116265,1865851,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Replace Capacitor C49. failed at RF-Test., Replace Component/NCR,20070197,CVLI-125CC/8-ZHWA-J,Capacitor
11/15/2023 0:00,10003939,1864034,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,a little paint at the top edged, Replace Component/NCR,10004280,Housing Output Connector,Others
11/15/2023 0:00,20116265,1865852,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Failed at RF-Test. Replace Capacitor C39 per Victor., Replace Component/NCR,20070197,CVLI-125CC/8-ZHWA-J,Capacitor
11/21/2023 0:00,20071327,1868114,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Nut hex chips, Replace Component/NCR,10009232,NUT HEX MUE M30x1-BRS-SILV,Others
11/27/2023 0:00,20068930,1869525,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,CONN get damage., Replace Component/NCR,10010404,"CONN,RF,7-16(F) TO QC(M),ST,PNL MT",Others
12/1/2023 0:00,853-040482-682,1868122,Assembly,3-C,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,failed in test, Replace Component/NCR,20090389,CVUN-2000DC/7-BEJA-C,Capacitor
12/1/2023 0:00,853-040482-682,1868122,HiPot Test,HiPot Test Station,HX,Hi-Pot,test failure,Re-Hi-pot Capacitor,Match was opened C7 replaced. Retested Hi-Pot and it failed 3 times. Re Hi-Pot C5 & C6 individually.,Open Match to Investigate,20082905,CFMN-2800BAC/8-DE-G,Capacitor
12/7/2023 0:00,20083957,1342476,Assembly,5-D,AMAT Bench,Components,Component Failures,Damaged Parts,"Reflection is too high, Please replace phase mag", Replace Component/NCR,20031910,ASSY PHASEMAG DETECTOR 162Mhz,Phase Mag
12/11/2023 0:00,20031909,2330147,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B2,Defective R13 is shorted out. No current., Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
12/12/2023 0:00,20063066,1877646,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Panel has no counter sink, Replace Component/NCR,20050524,"COVER,40Mhz RFM",Others
12/12/2023 0:00,20063066,1877648,Test,Vantex TFX-4,Vantex TFX-4,Document,OMS/TP/Others,Incorrect HW,"Macth failed RF, need replaced PMD", Replace Component/NCR,20031909,ASSY PMD 40MHZ GND-ISO CAL,Phase Mag
12/12/2023 0:00,20066743,1879018,Assembly,3-D,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,The Analog PCBA has a defect with the standoffs., Replace Component/NCR,20067081,PCBA ANALOG INTERFACE PVD MATCH,Others
12/12/2023 0:00,20066743,1879019,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,No straight cut, Replace Component/NCR,20068083,"CHASSIS, AMAT MDP PIB",Sheet Metal
12/12/2023 0:00,20066743,1879020,Assembly,3-D,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,The Analog PCBA has standoffs that's not supposed to be on the PCBA., Replace Component/NCR,20067081,PCBA ANALOG INTERFACE PVD MATCH,Others
12/13/2023 0:00,10007681,1874577,Test,1-AT,Flex Test Bench,R+JX,R+JX,2Mhz Real,"fail Real # out of tunning range on all TAP 15,0 and 8 are high.", Replace Component/NCR,10000659-020,CVUN-1000AC/5-BEFA-C,Capacitor
12/13/2023 0:00,853-314373-302,1876994,Assembly,1-E,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Cosmetic Damage (Scratches), Replace Component/NCR,,,Sheet Metal
12/14/2023 0:00,20088206,1874570,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Replace Capacitor C2 making noise when changing position 100-0%., Replace Component/NCR,10003062-001,CVZV-4000BC/5-BCF,Capacitor
12/15/2023 0:00,853-040482-682,1868127,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Chassis Misalignment., Replace Component/NCR,714-211846-006,"ENCL, RF MATCH, 300MM",Sheet Metal
12/15/2023 0:00,853-040482-682,1868127,HiPot Test,HiPot Test Station,HX,Hi-Pot,test failure,Re-Hi-pot Capacitor,Failed Hi-Pot multiple times. Remove C5 and C6. Hi-pot caps individually,Open Match to Investigate,20082905,CFMN-2800BAC/8-DE-G,Capacitor
12/15/2023 0:00,853-040482-682,1880230,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Failed Hi-pot ., Replace Component/NCR,20082905,CFMN-2800BAC/8-DE-G,Capacitor
12/18/2023 0:00,20071327,1880229,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Failed Phase Mag @ RF-Test. Replace, Replace Component/NCR,10009897,ASSY PMD 13.56MHZ GND-REF CAL,Phase Mag
12/18/2023 0:00,20123551-001,1878251,Test,2-BT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Fan noise., Replace Component/NCR,10010188,"FAN,119x38,24VDC/11W,237m3/H,4184NXH",Fan
12/19/2023 0:00,20081759,1868117,Assembly,3-D,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Support L bracket has a damaged on it received as it is from vendor, Replace Component/NCR,20082570,"SUPPORT, L BRACKET",Others
12/20/2023 0:00,853-040482-682,1881808,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Welding too much excess., Replace Component/NCR,714-211846-006,"ENCL, RF MATCH, 300MM",Sheet Metal
12/21/2023 0:00,853-314373-308,1882283,Assembly,1-E,Kiyo Assembly bench,Assembly,Station Issues,Damaged Parts,Pannel top was fail . Unven surface coating ., Replace Component/NCR,,,Sheet Metal
12/22/2023 0:00,853-314373-308,1882284,Assembly,1-E,Kiyo Assembly bench,Assembly,Station Issues,Fixture/Others,Fan connector is wrong pin location ., Replace Component/NCR,,,Fan
12/26/2023 0:00,20031907,2230404,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B1,TEST B1 - [R2] - Vsample-RF-ON: V(B1) = (2V + V (A1)) ±5mV COULD NOT ADJUST R2 IS DEFECTIVE, Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
12/26/2023 0:00,853-314373-308,1882285,Assembly,1-E,Kiyo Assembly bench,Assembly,Station Issues,Fixture/Others,Straps part number is not clear . Accepted by QA, Replace Component/NCR,,,Others
12/27/2023 0:00,853-040482-682,1881810,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,failed Hi-Pot test., Replace Component/NCR,20082905,CFMN-2800BAC/8-DE-G,Capacitor
1/2/2024 0:00,10007681,1879024,Test,1-BT,Flex Test Bench,Burned,at RF testing,Replace Component,FIXED CERAMIC CAP 200PF BURNT AT RF. PLEASE REPLACE, Replace Component/NCR,10008798,CAP FIX CERAMIC 200PF ±0.5% PAIRED,Capacitor
1/3/2024 0:00,10007681,1879022,Test,1-BT,Flex Test Bench,R+JX,R+JX,2Mhz Imaginary,27MHZ Failing imaginary on tap 8 and real part on tap 0. Please replace 27MHZ Variable CAP, Replace Component/NCR,10000659-020,CVUN-1000AC/5-BEFA-C,Capacitor
1/8/2024 0:00,853-314373-308,1883624,Assembly,3-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,printed part number unreadable.., Replace Component/NCR,,,Sheet Metal
1/10/2024 0:00,20062704,1883341,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Coupler not deep enough., Replace Component/NCR,200061925,COUPLER HEX SCREW HEAD,Others
1/10/2024 0:00,20081539,1882278,Test,2-BT,Test Bench,Coil,Rework/Retune,Reworking / Re-tuning Coils,During 15 mins burn in the Coil smell burning., Replace Component/NCR,20032274,"COIL ASSY,LITZ,44.5 TURN,25.4mm ID",Inductor/Coil
1/11/2024 0:00,20115649,1865018,Test,Vantex TFX-4,Vantex TFX-4,Document,OMS/TP/Others,Incorrect HW,"Impedance is out of spec for the imaginary value, need to replace cap C2.", Replace Component/NCR,20082853,CVUN-450BC/12-BGJL,Capacitor
1/11/2024 0:00,853-314373-302,1886081,Assembly,3-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Damaged Parts,union pin dented, Replace Component/NCR,,,Others
1/12/2024 0:00,20077728,1879016,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Replace relay #4. Positive wire continuity., Replace Component/NCR,,,Cables & Cable Assy's
1/12/2024 0:00,20077728,1879017,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Replace relay #1. Positive wire continuity., Replace Component/NCR,,,Others
1/15/2024 0:00,853-314373-302,1886083,Assembly,1-E,Kiyo Assembly bench,Assembly,Station Issues,Fixture/Others,Enclose border was bent ., Replace Component/NCR,,,Others
1/18/2024 0:00,20082481,1886610,Test,2-BT,Test Bench,RF Failure,RF Failure,RF Arched,RF IS NOT TURNING ON THE MATCH!, Replace Component/NCR,20067337,"PMD ASSY, ANALOG, 13MHz, CW",Phase Mag
1/19/2024 0:00,20088206,1888012,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Set scr is wrong for coupler, Replace Component/NCR,20030552,COUPLER UNIVERSAL T16-6,Others
1/23/2024 0:00,20031909,2330148,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,Defective C11 is reading 1.8153V. Could not adjust to target spec range. Confirmed and verified by trainer., Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
1/26/2024 0:00,20068930,1889499,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Replace Capacitor C2. Cursor won't move when lubricate the match., Replace Component/NCR,20064129,CVUN-500AC/8-JHJL-Z1,Capacitor
1/29/2024 0:00,20071327,1889502,Assembly,1-E,Kiyo Assembly bench,Assembly,Station Issues,Fixture/Others,The connector is broken ., Replace Component/NCR,,,Cables & Cable Assy's
1/31/2024 0:00,20071327,1892546,Assembly,3-B,Flex Assembly Bench,Hardware,Loose/Missing/Damage/Incorrect P/N,Missing HW,terminal wire came off., Replace Component/NCR,10009042,"CA,RF INTLK,W/THERMOSTAT",Cables & Cable Assy's
1/31/2024 0:00,20088206,1892611,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Found cap damaged when open, Replace Component/NCR,10003062-001,CVZV-4000BC/5-BCF,Capacitor
2/1/2024 0:00,20063637,1892081,Test,Vantex TFX-4,Vantex TFX-4,Document,OMS/TP/Others,Incorrect HW,PCB is wrong side position. need replaced p/n#10010525., Replace Component/NCR,10010525,ASSY DUAL RF CURRENT SENSOR,Others
2/1/2024 0:00,20088206,1892612,Assembly,3-F,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Missing one set screw, Replace Component/NCR,20030552,COUPLER UNIVERSAL T16-6,Others
2/2/2024 0:00,20063637,1892074,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,"Match failed RF test, need replaced VPP PCB and recal VI probe.", Replace Component/NCR,10010525,ASSY DUAL RF CURRENT SENSOR,Others
2/2/2024 0:00,20088206,1892611,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Replace Capacitor C1. Out of spec on static measurements., Replace Component/NCR,10003062-001,CVZV-4000BC/5-BCF,Capacitor
2/5/2024 0:00,10009897,2211834,Calibration,PMD Station,PMD Station,Phase Mag Tests,,C2,Defective R64. Wil could not adjust to spec range. Reading is at 50mV, Replace Component/NCR,10009900,ASSY PMD 13.56MHZ GND-REF NON-CAL,Phase Mag
2/5/2024 0:00,20063637,1892080,Assembly,3-A,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Missing pem nut, Replace Component/NCR,20063632,"PANEL, FRONT, DSM ANALOG/ECAT RINGTUNER",Sheet Metal
2/6/2024 0:00,20063637,1892077,Test,Vantex TFX-4,Vantex TFX-4,Document,OMS/TP/Others,Incorrect HW,"Failed RF test, replaced DC converter PCB p/n#10010525", Replace Component/NCR,10010525,ASSY DUAL RF CURRENT SENSOR,Others
2/6/2024 0:00,20063637,1892080,Test,Vantex TFX-4,Vantex TFX-4,Document,OMS/TP/Others,Incorrect HW,"match failed RF test, need replaced DC converter PCB p/n#10010525", Replace Component/NCR,10010525,ASSY DUAL RF CURRENT SENSOR,V/I Probe
2/7/2024 0:00,20031909,2330160,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B2,Defective R13 is degraded. Will not adjust to spec range. readind is at .6 mV S/B 2.506 VDC, Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
2/7/2024 0:00,20031909,2330167,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,Defective C11 is unstable. After adjusting into spec range. It shifts out of spec range multiple times., Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
2/8/2024 0:00,20071327,1892540,Test,2- CT,Test Bench,Components,Component Failures,Fan/Motors/Cables,Phase-Mag Detector failed at RF-Test replace., Replace Component/NCR,10009897,ASSY PMD 13.56MHZ GND-REF CAL,Phase Mag
2/16/2024 0:00,20082481,1895235,Test,2- CT,Test Bench,Components,Component Failures,Damaged Parts,Match failed RF test. Phase Mag got high reflected RF out put power reading 126 W at 2500W. Should be <5W. Need replace Phase Mag PN:20067337,Replace Part,20067337,"PMD ASSY, ANALOG, 13MHz, CW",Phase Mag
2/19/2024 0:00,20031909,2400004,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,Defective R6 is reading 12.2825V. Could not adjust to targe spec range., Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
2/20/2024 0:00,20031909,2330165,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,Defective C11 is reading 0.00530. Could not adjust to target spec range., Replace Component/NCR,20045849,ASSY PMD 40MHZ GND-ISO NON-CAL,Phase Mag
